LocationID,Long,Lat
3804,4.699115,50.878166
3805,4.588398,50.926562
3806,4.699395,50.881089
3807,4.703464,50.863555
3808,4.781039,50.919941
3809,4.58563,50.96129
3810,4.980816,51.032133
3811,4.705082,50.884247
3812,4.650543,50.966618
3813,4.697887,50.881611
3814,4.704426,50.86058
3815,4.44654,50.812216
3816,5.009167,50.984377
3817,4.700323,50.873926
3818,4.645127,50.899513
3819,4.708375,50.881184
3820,4.65086,50.800523
3821,4.708615,50.880976
3822,5.052141,50.984418
3823,4.624196,50.97587
3824,4.58804,50.893177
3825,4.702592,50.878065
3826,4.698002,50.868539
3827,4.883496,50.833934
3828,4.711185,50.88177
3829,4.660177,50.872122
3830,4.70806,50.868522
3831,4.71094,50.873892
3832,4.691269,50.882228
3833,4.699323,50.903314
3834,5.101384,51.040718
3835,4.675509,50.905259
3836,4.705267,50.880594
3837,4.629289,51.003113
3838,4.949844,51.018134
3839,4.698075,50.883573
3840,5.041834,50.975943
3841,4.698963,50.878444
3842,5.043353,50.977225
3843,5.01792,51.002799
3844,4.700703,50.867635
3845,4.572132,50.966586
3846,5.011616,51.010094
3847,4.702656,50.863636
3848,4.692227,50.971296
3849,4.984549,50.851409
3850,4.722376,50.857771
3851,4.707052,50.869345
3852,5.067039,50.754623
3853,4.83248,51.005799
3854,4.897943,50.956444
3855,4.546249,50.827681
3856,4.615731,50.904699
3857,5.085413,50.82129
3858,4.806851,50.925835
3859,4.688738,50.994056
3860,4.704928,50.859022
3861,4.704257,50.991307
3862,4.969053,50.94295
3863,5.151767,51.030106
3864,4.649219,50.805354
3865,4.616162,50.750795
3866,4.560152,50.976414
3867,4.727085,50.832422
3868,4.986292,50.865411
3869,4.78488,50.987362
3870,4.860515,50.794672
3871,4.752718,50.996021
3872,4.702146,50.881753
3873,5.051832,50.983908
3874,4.736358,50.854931
3875,5.085126,50.736955
3876,4.659926,50.975864
3877,4.69364,50.922553
3878,4.703668,50.85796
3879,5.063594,50.753995
3880,4.698912,50.863927
3881,4.542994,50.878269
3882,5.102134,50.809587
3883,4.695741,50.866635
3884,4.723134,50.830295
3885,4.695741,50.864193
3886,4.710223,50.881465
3887,4.711751,50.860921
3888,4.914995,50.805505
3889,4.706246,50.860231
3890,4.529895,50.9802
3891,4.837798,51.002132
3892,5.009143,51.031346
3893,4.694015,50.874055
3894,4.839407,50.973214
3895,4.893514,50.776584
3896,4.699168,50.868063
3897,4.686854,50.882146
3898,4.976827,50.980751
3899,4.784909,50.987488
3900,4.703098,50.860976
3901,4.707031,50.862584
3902,4.883665,50.871053
3903,4.898608,50.975897
3904,4.66087,51.011037
3905,5.052188,50.981029
3906,4.70323,50.859535
3907,4.745485,50.86439
3908,4.708519,50.88024
3909,4.7104,50.881619
3910,4.708505,50.897894
3911,4.976045,50.942432
3912,5.04123,50.974353
3913,4.446088,50.812216
3914,4.972474,50.944343
3915,4.703711,50.879161
3916,4.99473,50.766955
3917,5.103308,50.806784
3918,4.623682,50.901265
3919,4.698983,50.873195
3920,4.70209,50.873768
3921,4.705378,50.862091
3922,4.987597,51.001889
3923,4.702662,50.861099
3924,4.6789,50.882093
3925,4.69961,50.878608
3926,4.787748,50.843506
3927,4.634369,50.870716
3928,4.68737,50.879334
3929,4.712143,50.859969
3930,4.695515,50.863128
3931,4.931546,50.809832
3932,4.629664,51.003757
3933,5.04793,50.845011
3934,4.699582,50.877754
3935,4.69618,50.866151
3936,4.844758,50.900931
3937,4.943369,50.820696
3938,4.715155,50.881731
3939,4.864122,50.969382
3940,4.511153,50.838951
3941,5.04793,50.845011
3942,4.716941,50.885084
3943,4.706172,50.87935
3944,4.701356,50.885285
3945,4.515058,50.828912
3946,4.551597,50.816618
3947,4.97608,50.980205
3948,5.036363,50.97492
3949,4.69449,50.877106
3950,4.574613,50.98098
3951,4.68345,50.881138
3952,4.69473,50.860573
3953,4.718288,50.919604
3954,4.492532,50.825054
3955,4.809832,50.983995
3956,4.58563,50.96129
3957,4.56938,50.97187
3958,4.697115,50.882168
3959,4.641166,50.960956
3960,5.105959,50.897718
3961,4.697621,50.861579
3962,4.672983,50.903273
3963,4.974446,50.803508
3964,4.820196,50.990086
3965,4.696373,50.880401
3966,4.976925,50.94275
3967,4.935764,50.960496
3968,4.699215,50.972761
3969,4.554187,50.817905
3970,4.860143,50.934166
3971,4.703974,50.879275
3972,4.836424,50.983267
3973,4.708446,50.861374
3974,4.83431,50.950255
3975,4.810075,50.926044
3976,4.706086,50.867204
3977,4.701331,50.88472
3978,4.699336,50.883192
3979,4.580336,50.964807
3980,5.059939,50.753128
3981,4.701877,50.888635
3982,4.70293,50.861414
3983,4.71997,50.883936
3984,4.931546,50.809832
3985,4.800715,50.972129
3986,4.692656,50.971821
3987,4.61503,50.982017
3988,4.710348,50.86029
3989,4.708969,50.880718
3990,5.110218,50.829551
3991,4.703205,50.860654
3992,4.671257,50.903842
3993,4.542206,50.857156
3994,4.697946,50.861161
3995,4.449491,50.76604
3996,4.63454,50.866441
3997,4.694055,50.88347
3998,4.713077,50.881058
3999,5.045836,50.980117
4000,4.987889,50.829458
4001,4.710306,50.880581
4002,4.698912,50.863927
4003,4.653808,51.016168
4004,4.957938,50.94557
4005,4.699712,50.88331
4006,5.070958,50.971598
4007,4.811963,50.985969
4008,4.700025,50.881366
4009,4.708798,50.91048
4010,4.60169,51.007112
4011,4.700044,50.878168
4012,4.88172,50.908985
4013,4.640634,50.897565
4014,5.076134,50.745565
4015,4.67839,51.004159
4016,4.706893,50.862055
4017,4.692227,50.971296
4018,4.976649,50.798598
4019,4.63081,50.865684
4020,4.955908,50.865674
4021,4.704977,50.857282
4022,4.710943,50.873858
4023,4.615041,50.741287
4024,4.751798,50.865962
4025,4.683937,50.861153
4026,4.414318,50.836613
4027,4.690609,50.881423
4028,4.892618,50.798124
4029,4.739198,50.834183
4030,4.707751,50.868629
4031,4.756917,50.920327
4032,5.061457,50.753163
4033,4.702215,50.880914
4034,4.715548,50.87529
4035,4.972291,51.005992
4036,4.702141,50.860439
4037,4.691855,50.88414
4038,4.931031,50.809894
4039,4.786174,50.964611
4040,4.921712,50.995339
4041,4.70301,50.888326
4042,4.735656,50.882073
4043,4.708103,50.881423
4044,4.684947,50.879943
4045,4.713913,50.873782
4046,4.701617,50.866865
4047,4.710592,50.862381
4048,4.704563,50.877426
4049,4.707425,50.865082
4050,4.690223,50.8874
4051,4.785398,51.018391
4052,4.690857,50.883473
4053,4.695049,50.861388
4054,4.719543,50.885629
4055,4.703189,50.879845
4056,4.975918,51.03246
4057,4.693633,50.886035
4058,4.66235,50.834779
4059,4.705428,50.861467
4060,4.699858,50.887226
4061,4.714755,50.845942
4062,4.705795,50.86618
4063,5.092595,51.045491
4064,5.081144,50.751514
4065,4.703301,50.860849
4066,4.722422,50.883084
4067,4.851788,50.84246
4068,4.706287,50.879322
4069,4.700319,50.877393
4070,4.618473,50.980907
4071,4.90052,51.003194
4072,4.513195,50.825013
4073,4.713745,50.882179
4074,4.748963,50.855377
4075,4.663573,50.872744
4076,4.63992,50.818635
4077,4.938148,50.805642
4078,4.937827,50.809026
4079,4.700847,50.856542
4080,4.634937,50.958939
4081,4.570951,50.878187
4082,4.605666,50.962026
4083,4.513195,50.825013
4084,5.097058,50.870351
4085,4.63934,50.956234
4086,4.514455,50.828137
4087,4.66805,50.864979
4088,4.984915,50.832571
4089,5.050462,50.982784
4090,4.706589,50.865645
4091,5.080576,50.717722
4092,4.830824,50.94804
4093,4.71018,50.864581
4094,4.788467,50.891298
4095,4.830262,50.986924
4096,5.051832,50.983908
4097,4.708303,50.881192
4098,4.81335,50.984815
4099,4.570962,50.982018
4100,4.706763,50.880098
4101,5.079849,50.998728
4102,4.685354,50.881366
4103,4.707841,50.88191
4104,5.011067,50.852306
4105,5.114341,51.018828
4106,4.680757,50.899226
4107,5.071429,51.021724
4108,4.680032,50.864057
4109,4.626794,50.972888
4110,5.080693,50.752154
4111,4.70114,50.878704
4112,4.696932,50.880799
4113,4.693329,50.86476
4114,4.70527,50.858965
4115,4.920021,51.032132
4116,4.706971,50.864525
4117,4.760244,50.949485
4118,4.701419,50.860835
4119,4.932008,50.773932
4120,4.692682,50.881893
4121,4.695657,50.886578
4122,4.680782,50.985373
4123,4.716148,50.858508
4124,4.702753,50.888327
4125,5.103024,50.808543
4126,4.552917,50.895772
4127,4.713536,50.882034
4128,4.835708,50.984266
4129,4.720957,50.890291
4130,4.971594,50.799899
4131,5.096274,51.038508
4132,4.931636,50.812153
4133,4.831102,50.989841
4134,4.706811,50.880017
4135,4.719115,50.858715
4136,4.677577,50.910518
4137,4.845254,50.837083
4138,4.720957,50.890291
4139,4.70382,50.87819
4140,5.096121,50.866516
4141,4.707358,50.880086
4142,4.566081,50.905764
4143,4.703078,50.858005
4144,4.551006,50.982655
4145,4.709815,50.879977
4146,4.951882,50.964163
4147,4.64308,50.97094
4148,4.931852,50.809623
4149,4.694664,50.860507
4150,4.703815,50.879733
4151,4.692693,50.883112
4152,4.623571,50.903665
4153,4.701277,50.823636
4154,4.789686,50.87463
4155,4.711947,50.860267
4156,4.968918,51.015614
4157,4.71074,50.880606
4158,4.725048,50.96079
4159,4.703493,50.862432
4160,4.822566,50.896107
4161,5.128192,50.811608
4162,4.707495,50.879875
4163,4.885177,50.813128
4164,4.98944,50.829081
4165,4.719677,50.892249
4166,4.697099,50.931401
4167,4.698127,50.880481
4168,4.837167,50.985327
4169,4.693919,50.860939
4170,4.7037890000000004,50.856625
4171,4.707024,50.879553
4172,4.713105,50.881002
4173,4.771383,50.853553
4174,4.665434,50.801515
4175,4.840874,50.989967
4176,4.63615,50.959995
4177,4.715255,50.878289
4178,4.703451,50.922568
4179,4.702309,50.861599
4180,4.696506,50.86456
4181,4.693376,50.881355
4182,4.999829,51.022543
4183,4.888016,50.77263
4184,4.623656,50.863985
4185,4.707588,50.866976
4186,4.511865,50.820916
4187,5.160845,50.892336
4188,4.699038,50.878288
4189,4.632202,50.89458
4190,4.755025,50.948018
4191,4.95883,50.80007
4192,4.699459,50.879293
4193,4.643161,50.942342
4194,4.692869,50.881597
4195,4.842468,50.991573
4196,4.581818,50.962263
4197,4.712492,50.880964
4198,4.911852,51.006588
4199,4.709158,50.880835
4200,5.05285,50.796103
4201,4.58251,50.961823
4202,4.70446,50.884754
4203,5.130528,50.83716
4204,4.621719,50.903293
4205,4.937052,50.809343
4206,4.835807,50.840485
4207,4.938849,50.810756
4208,5.060085,50.807696
4209,4.653339,51.016258
4210,5.044235,50.977925
4211,4.696808,50.864555
4212,4.709384,50.866901
4213,4.91202,50.921288
4214,5.067741,50.961113
4215,4.710703,50.861659
4216,4.557929,50.880248
4217,4.70006,50.8562
4218,5.131178,50.86781
4219,4.698441,50.868973
4220,4.68558,50.860845
4221,4.919654,50.812818
4222,4.950158,50.964926
4223,4.761957,50.862838000000004
4224,5.160454,50.893787
4225,4.7007,50.830099
4226,5.11559,50.907369
4227,4.585379,50.883311
4228,4.718323,50.885656
4229,4.715258,50.867112
4230,4.568911,50.877106
4231,4.71074,50.880606
4232,4.565995,50.906658
4233,4.998287,50.796524
4234,4.712953,50.882108
4235,4.704942,50.86462
4236,4.672318,50.862394
4237,4.696079,50.871335
4238,4.8211,50.987074
4239,4.720921,50.832041
4240,4.97525,50.979874
4241,4.846462,50.985324
4242,4.702015,50.879675
4243,5.052692,50.985686
4244,4.757236,50.835765
4245,4.701019,50.86726
4246,4.830405,50.983836
4247,4.707445,50.866799
4248,4.697522,50.867209
4249,4.670432,50.989234
4250,4.695378,50.861987
4251,4.698695,50.877845
4252,4.529433,50.996429
4253,4.781227,51.019187
4254,4.71112,50.874003
4255,4.719431,50.883894
4256,4.707007,50.887532
4257,5.043098,50.977633
4258,4.582668,50.892333
4259,5.080551,50.747873
4260,4.950533,50.885379
4261,4.721162,50.924575
4262,5.053408,50.986279
4263,4.709407,50.864677
4264,4.706543,50.876315
4265,4.70524,50.859184
4266,4.710286,50.865231
4267,5.105029,50.807675
4268,5.008706,50.866874
4269,4.730037,50.943495
4270,4.70729,50.880485
4271,4.700581,50.879498
4272,4.70262,50.865154
4273,4.972474,50.944343
4274,4.700051,50.885702
4275,4.709103,50.88227
4276,4.662884,50.884551
4277,4.711878,50.861576
4278,4.641071,50.895798
4279,4.69576,50.861974
4280,4.872024,50.90399
4281,4.688694,50.881637
4282,4.698572,50.884665
4283,4.710904,50.861741
4284,4.821693,50.932429
4285,4.723674,50.819042
4286,4.754239,50.872532
4287,4.719803,50.876137
4288,5.065208,50.958411
4289,4.634525,51.005015
4290,4.710124,50.863478
4291,5.793222,50.435272
4292,4.877935,51.01459
4293,4.697647,50.871161
4294,4.706944,50.867339
4295,4.709036,50.881159
4296,5.063523,50.97504
4297,4.689633,50.879315
4298,4.651637,50.796977
4299,4.933928,50.978376
4300,4.939837,50.803979
4301,4.714201,50.911104
4302,4.862107,50.799051
4303,4.709658,50.864691
4304,4.981947,51.027017
4305,4.733359,50.84865
4306,4.684046,50.880248
4307,4.554634,50.839728
4308,4.6973,50.882498
4309,4.690652,50.887427
4310,4.836652,50.983843
4311,5.147788,50.81213
4312,4.676876,50.872053
4313,4.574867,50.980988
4314,5.094154,50.752297
4315,4.860232,50.934204
4316,4.646709,50.89147
4317,4.692749,50.863999
4318,4.630065,50.900843
4319,4.715174,50.879253
4320,4.720958,50.890117
4321,4.703587,50.865337
4322,4.704355,50.879584
4323,4.977186,51.032517
4324,4.801914,50.869598
4325,4.701571,50.866851
4326,4.70376,50.858922
4327,4.679347,50.901603
4328,4.712527,50.880608
4329,4.703291,50.87784
4330,4.960739,50.797164
4331,4.798806,50.892372
4332,4.684282,50.881394
4333,4.705442,50.877798
4334,4.785896,50.854588
4335,4.705921,50.892523
4336,4.685765,50.881459
4337,4.704766,50.858587
4338,4.764546,50.917469
4339,4.639857,50.814018
4340,5.070204,51.022175
4341,5.068635,50.908297
4342,4.701718,50.867316
4343,4.915847,50.805834
4344,4.699358,50.8787
4345,4.706824,50.868121
4346,4.688965,50.854833
4347,4.618632,50.819687
4348,4.723544,50.848487
4349,4.950986,50.782111
4350,4.624168,50.787893
4351,4.69676,50.861476
4352,4.693645,50.884966
4353,4.546946,50.854903
4354,4.692222,50.861568
4355,5.036867,50.892275
4356,4.62827,50.945163
4357,4.702035,50.866852
4358,5.080868,50.740641
4359,5.058289,50.749816
4360,4.71055,51.013172
4361,4.953885,50.800899
4362,4.705428,50.862764
4363,4.712667,50.881829
4364,4.717789,50.880635
4365,4.951053,51.007996
4366,4.684128,50.881125
4367,4.705395,50.861208
4368,4.798177,50.964244
4369,4.696345,50.874759
4370,4.710533,50.880285
4371,4.741379,50.941699
4372,4.7084530000000004,50.867952
4373,4.839548,50.843965
4374,4.832976,50.933132
4375,4.724519,50.820327
4376,4.698601,50.882728
4377,4.984878,51.00178
4378,4.637944,50.972716
4379,5.048714,50.986347
4380,4.708332,50.876416999999996
4381,4.663223,50.88714
4382,4.696912,50.879852
4383,4.703669,50.872168
4384,4.696492,50.864309
4385,4.878326,50.906489
4386,4.833204,50.828991
4387,5.016093,51.011042
4388,4.724721,50.958464
4389,4.7008,50.86753
4390,4.759572,50.828124
4391,4.78155,50.985312
4392,5.058236,50.750699
4393,4.925434,50.809783
4394,4.924922,50.895983
4395,4.676714,50.924782
4396,4.693971,50.861446
4397,4.711444,50.880724
4398,4.699388,50.871451
4399,4.927102,50.814229
4400,4.674069,50.907164
4401,4.817346,50.982596
4402,4.851669,50.988559
4403,4.706358,50.86144
4404,4.979814,50.914485
4405,4.989145,50.797346
4406,4.6966,50.871695
4407,4.677374,50.988231
4408,4.696984,50.865251
4409,4.698984,50.856609
4410,4.699279,50.881399
4411,4.812968,50.992254
4412,4.698918,50.8781
4413,4.569046,50.877708
4414,4.98546,51.001757
4415,5.081939,51.034095
4416,4.696848,50.926272
4417,5.111394,50.891431
4418,4.702232,50.878256
4419,4.673573,50.870101
4420,4.841645,50.880814
4421,4.918262,50.890674
4422,4.695293,50.860321
4423,4.83829,50.844114
4424,4.69022,50.877894
4425,4.708192,50.861317
4426,5.096206,51.038908
4427,4.708334,50.873645
4428,4.704058,50.87901
4429,4.725883,50.886003
4430,5.020666,50.952411
4431,4.8384219999999996,50.988088
4432,5.054174,50.9807
4433,4.930093,50.989349
4434,4.65725,50.824385
4435,4.707426,50.867683
4436,4.78376,51.017869
4437,4.516849,50.829016
4438,5.134946,50.895576
4439,4.701975,50.860814
4440,4.702176,50.860136
4441,4.967996,51.043168
4442,4.72455,50.898967
4443,4.711581,50.873724
4444,4.840423,50.831936
4445,4.731848,50.840328
4446,5.013532,50.902912
4447,4.657727,50.823439
4448,4.704888,50.858408
4449,4.583408,50.78957
4450,4.611564,50.855795
4451,4.792698,50.988519
4452,4.702754,50.860902
4453,4.713736,50.882083
4454,4.629008,50.862478
4455,4.677682,50.911836
4456,4.793685,51.020612
4457,4.706148,50.86688
4458,4.701197,50.823546
4459,5.092223,50.732283
4460,4.689973,50.880778
4461,5.085392,50.821278
4462,4.950025,50.844561
4463,4.825569,50.981836
4464,4.74012,50.887763
4465,4.70322,50.866383
4466,4.822083,50.895507
4467,5.125216,50.841788
4468,4.692858,50.860159
4469,4.62631,51.000181
4470,4.638346,50.958082
4471,4.720639,50.890665
4472,4.9561,50.922621
4473,4.9167,50.804207
4474,4.695971,50.853427
4475,4.734147,50.853092
4476,4.71617,50.87945
4477,4.659314,51.010477
4478,4.836637,50.966264
4479,4.697062,50.863591
4480,4.998095,50.918556
4481,4.715564,50.913699
4482,4.683791,50.881118
4483,4.704111,50.857452
4484,4.70523,50.861463
4485,4.699691,50.879024
4486,4.583806,50.894823
4487,4.702596,50.861909
4488,5.087192,51.051059
4489,4.703669,50.880223
4490,4.70551,50.865957
4491,4.685278,50.881366
4492,4.930963,50.809559
4493,4.836392,50.988987
4494,4.514543,50.983299
4495,4.87024,50.905411
4496,4.936517,50.810582
4497,4.710559,50.875436
4498,4.736929,50.845991
4499,5.055525,50.985629
4500,4.937729,50.806212
4501,4.69707,50.863644
4502,4.699983,50.893946
4503,5.13495,50.896266
4504,5.028268,50.819866
4505,4.571106,50.879107
4506,4.604987,50.963107
4507,4.631719,50.864132
4508,4.703781,50.878087
4509,4.686653,50.896919
4510,4.717435,50.884096
4511,4.98805,51.00635
4512,4.851624,50.992732
4513,4.480745,50.79435
4514,4.547906,50.883171
4515,4.693602,50.880735
4516,4.712763,50.910358
4517,5.052275,50.984247
4518,4.705943,50.858828
4519,4.700929,50.880218
4520,4.695355,50.860627
4521,4.963238,50.801291
4522,5.009177,50.956274
4523,4.719632,50.88432
4524,4.839807,50.98775
4525,5.060801,50.752961
4526,4.743069,50.830505
4527,4.632081,50.900128
4528,4.691294,50.882557
4529,4.658065,50.823948
4530,4.809818,50.978284
4531,4.703002,50.860661
4532,4.635936,50.866823
4533,4.784181,50.987818
4534,4.643603,50.980885
4535,4.707518,50.87859
4536,4.722445,50.8189
4537,4.972686,50.801921
4538,5.097525,51.021155
4539,5.052664,50.982755
4540,4.562034,50.891051
4541,4.629994,50.97535
4542,4.818974,50.866434
4543,4.972845,50.802272
4544,4.934341,50.988481
4545,4.700766,50.88016
4546,5.067552,50.752664
4547,4.710779,50.864764
4548,4.610591,50.809769
4549,4.783321,51.018322
4550,4.710731,50.861379
4551,5.111694,50.885547
4552,4.701362,50.867464
4553,4.703485,50.8772
4554,4.704828,50.876247
4555,4.697144,50.880071
4556,4.872808,50.903607
4557,4.693286,50.88317
4558,5.05203,50.983349
4559,4.714289,50.921946
4560,4.644517,50.943061
4561,5.015902,51.010991
4562,5.013323,50.951868
4563,4.661095,51.003316
4564,4.703655,50.878221
4565,4.941754,50.805229
4566,4.688986,50.879265
4567,4.83191,50.841812
4568,5.012355,50.951499
4569,4.699469,50.880741
4570,4.887019,50.823822
4571,5.063433,50.954559
4572,4.692156,50.881743
4573,4.842099,50.881831
4574,4.910834,50.816182
4575,4.859679,50.995705
4576,4.695224,50.860695
4577,4.606887,50.962613
4578,4.704007,50.874902
4579,4.705227,50.860183
4580,4.593009,50.851869
4581,4.707354,50.880575
4582,4.69653,50.864506
4583,4.573753,50.980939
4584,4.940336,50.80604
4585,4.699096,50.878636
4586,5.156534,50.867475
4587,4.699486,50.879641
4588,4.965677,50.97859
4589,4.711349,50.862988
4590,4.929116,50.811678
4591,4.668911,50.906844
4592,4.933908,50.809112
4593,4.713853,50.881887999999996
4594,5.025468,50.898141
4595,4.974726,51.02663
4596,4.793253,51.00197
4597,4.693286,50.88317
4598,4.750512,50.838799
4599,4.889452,50.77141
4600,4.711013,50.863583
4601,4.896601,50.779031
4602,4.759274,50.843795
4603,5.007219,51.012562
4604,4.701709,50.866472
4605,4.580173,50.882757
4606,4.629176,50.862504
4607,4.70098,50.878314
4608,5.127778,50.810735
4609,4.713937,50.880366
4610,4.72183,50.888369
4611,4.705469,50.866492
4612,5.045469,50.972817
4613,5.0560600000000004,50.981522
4614,4.700736,50.887935
4615,4.921435,51.018418
4616,4.678722,50.858778
4617,4.946106,50.926012
4618,4.63346,50.922954
4619,4.904013,51.003959
4620,4.719446,50.906112
4621,4.696951,50.882435
4622,4.881065,50.908815
4623,5.075638,50.767359
4624,5.055463,50.990456
4625,5.05269,50.982745
4626,4.695672,50.861922
4627,4.95191,50.833326
4628,4.705498,50.879748
4629,4.503978,50.829564
4630,4.692414,50.888420000000004
4631,4.626621,50.998037
4632,4.654944,50.803713
4633,4.936635,50.986152
4634,4.699848,50.874343
4635,4.922091,50.838876
4636,4.698287,50.880217
4637,4.703813,50.856765
4638,5.012814,51.014092
4639,4.710123,50.881576
4640,4.696689,50.880344
4641,4.706875,50.862275
4642,4.628159,51.004253
4643,4.730676,50.849749
4644,4.797909,50.85997
4645,4.73266,50.884991
4646,4.705336,50.867002
4647,4.751267,50.888046
4648,4.719053,50.888204
4649,4.784029,50.994725
4650,4.956758,50.814356
4651,4.638707,50.837778
4652,4.693004,50.88075
4653,4.948143,50.772236
4654,4.702309,50.861599
4655,4.699429,50.878775
4656,4.703223,50.884032
4657,4.669243,50.873867
4658,4.691077,50.881126
4659,4.726756,50.886875
4660,4.697297,50.8808
4661,4.670441,50.930726
4662,4.705914,50.865293
4663,4.706471,50.865762
4664,4.697289,50.882432
4665,4.703922,50.866288
4666,4.709098,50.880142
4667,4.754815,50.921827
4668,4.487351,50.82581
4669,4.703945,50.881466
4670,4.935274,50.808616
4671,4.745616,50.806404
4672,4.727694,50.846082
4673,4.894226,50.973932
4674,4.988167,51.025493
4675,5.047862,50.988315
4676,4.717789,50.880696
4677,5.135036,50.810698
4678,4.697899,50.859675
4679,4.727796,50.877376
4680,4.708945,50.880984
4681,4.703612,50.878314
4682,4.941603,50.805658
4683,4.938533,50.867596
4684,5.081918,50.779282
4685,4.837373,50.985873
4686,4.78942,50.941134
4687,4.937374,50.805579
4688,4.725041,50.905903
4689,4.953334,50.810217
4690,4.787076,51.023965
4691,4.703492,50.862203
4692,5.037328,50.83746
4693,4.832262,50.786243
4694,4.708394,50.876405
4695,4.785895,50.903343
4696,4.628195,50.977888
4697,4.974145,50.944309
4698,4.569534,50.873578
4699,5.111394,50.891431
4700,4.951686,51.015161
4701,4.699067,50.88135
4702,5.087799,50.750919
4703,4.711685,50.864948
4704,4.704547,50.85691
4705,4.703404,50.880945
4706,4.719228,50.876775
4707,5.132287,50.834878
4708,4.697598,50.882466
4709,5.103626,50.833011
4710,4.898011,50.970041
4711,4.756687,50.863527
4712,4.614447,50.751754
4713,4.959453,50.800312
4714,4.704379,50.879048
4715,4.705164,50.857028
4716,4.700802,50.880796
4717,4.940839,50.814854
4718,4.706091,50.876594
4719,4.672984,50.904593
4720,4.851669,50.988559
4721,4.85208,50.982807
4722,4.855899,50.917216
4723,4.640115,50.894293
4724,5.091961,50.735679
4725,4.69888,50.880124
4726,5.004206,50.913656
4727,4.863405,50.978591
4728,4.513721,50.984053
4729,4.68903,50.879672
4730,4.693712,50.880464
4731,4.782125,50.985443
4732,4.708384,50.875792
4733,5.054144,50.986532
4734,4.876814,50.90619
4735,4.997281,50.912644
4736,4.685584,50.881309
4737,4.633558,50.958841
4738,4.693851,50.888012
4739,4.945374,50.810107
4740,4.527253,50.883357
4741,4.800514,50.971631
4742,4.703459,50.862017
4743,4.664319,50.887701
4744,4.56636,50.973641
4745,5.062943,50.826362
4746,4.701067,50.880917
4747,4.703449,50.858041
4748,5.112886,50.894218
4749,4.696848,50.881312
4750,5.068763,50.908411
4751,5.081017,50.750855
4752,4.960047,50.940579
4753,4.707886,50.877694
4754,4.721164,50.907922
4755,4.702086,50.880981
4756,4.66018,50.860976
4757,4.713346,50.949589
4758,4.73535,50.851556
4759,4.715935,50.880095
4760,4.747018,50.945189
4761,4.779484,50.852725
4762,5.056244,50.980133
4763,4.609528,50.963666
4764,4.704175,50.856962
4765,4.711139,50.86025
4766,4.708368,50.880995
4767,4.831414,50.983508
4768,4.672983,50.903273
4769,4.665767,50.919714
4770,5.050437,50.983899
4771,4.539294,50.88726
4772,4.700641,50.87676
4773,4.719361,50.892642
4774,4.700482,50.867625
4775,4.701577,50.879849
4776,4.969597,51.015419
4777,4.554489,50.880254
4778,4.917519,50.845548
4779,4.650414,50.902148
4780,4.699094,50.881767
4781,5.061679,50.752549
4782,4.699666,50.881154
4783,5.052922,50.981977
4784,4.702917,50.87799
4785,4.709246,50.867203
4786,4.706954,50.865086
4787,4.916228,50.83954
4788,4.706014,50.879573
4789,4.76111,50.888824
4790,4.834749,50.780141
4791,4.717431,50.885673
4792,4.693131,50.860373
4793,4.627459,50.862762
4794,4.703533,50.867682
4795,4.70324,50.857132
4796,4.707551,50.866488
4797,4.985014,51.02195
4798,4.70494,50.873266
4799,4.557929,50.880248
4800,4.706468,50.879694
4801,4.70784,50.879623
4802,4.81843,50.954915
4803,4.698186,50.863943
4804,4.704806,50.88693
4805,4.719521,50.888641
4806,5.019763,50.839426
4807,5.059532,50.985258
4808,4.71313,50.861976
4809,4.712972,50.888522
4810,4.70492,50.856631
4811,4.820196,50.990086
4812,4.711552,50.880453
4813,4.699434,50.877581
4814,4.789512,50.891454
4815,4.855166,50.988466
4816,4.714318,50.8743
4817,5.066533,50.75302
4818,5.009177,50.956274
4819,5.127412,50.822492
4820,4.954962,51.025099
4821,4.711428,50.880764
4822,5.097484,50.733942
4823,4.874058,50.787327
4824,4.579715,50.980208
4825,4.694699,50.881304
4826,4.703931,50.883086
4827,4.711995,50.877493
4828,4.709376,50.862809
4829,4.720174,50.878702
4830,4.985834,50.928958
4831,4.719569,50.884923
4832,4.730403,50.856414
4833,4.996481,50.804237
4834,5.061729,50.7515
4835,5.054547,50.986743
4836,4.699986,50.867862
4837,4.778821,50.986723
4838,4.605937,50.963069
4839,4.730969,50.891686
4840,5.010064,50.783971
4841,4.712189,50.880435
4842,4.700024,50.87814
4843,4.700773,50.862456
4844,4.70323,50.859535
4845,4.785115,50.989017
4846,4.705315,50.878747
4847,4.603782,50.962518
4848,5.037453,50.954435
4849,4.53765,50.875071
4850,4.782138,50.988587
4851,4.661823,50.888182
4852,4.697027,50.884388
4853,4.705569,50.866264
4854,4.643062,50.940418
4855,5.123885,50.84185
4856,4.694376,50.884322
4857,4.746648,50.951152
4858,4.692886,50.860204
4859,4.695733,50.886468
4860,4.947038,50.964962
4861,4.701739,50.86194
4862,5.103024,50.808543
4863,4.695296,50.872102
4864,4.703218,50.878773
4865,4.845711,50.819957
4866,4.711309,50.86769
4867,5.009143,51.031346
4868,4.580807,50.962413
4869,4.937882,50.805841
4870,4.711634,50.881247
4871,4.835836,50.780198
4872,4.708916,50.881024
4873,4.76111,50.888824
4874,4.718883,50.948058
4875,4.70048,50.878723
4876,4.506591,50.829355
